% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 13 2025, 11:08
% Dimension:          1
% Nodes:              933
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(acpr2.p_t)
0.015233554320387532      -0.6801296810934658
0.01547519361683003       -0.6989999847140661
0.015792819983102557      -0.7240112661593987
0.015836206812036124      -0.7274110000974136
0.01590259332011934       -0.7326616832871011
0.01618257730135797       -0.754710869388073
0.01636556052263094       -0.7692553931803447
0.016528947790679704      -0.7821767933163775
0.016778947858848703      -0.8021314136781564
0.01687531828000144       -0.8097906873932187
0.01696705537897014       -0.8171690520759448
0.01716169461567074       -0.8327349384469983
0.01726343892642923       -0.8409738186784441
0.017448070951339822      -0.8558620663016856
0.01769951356231836       -0.8763900211265356
0.017737649618918994      -0.8794946467108947
0.018049760776545742      -0.905138440474455
0.018050277723790642      -0.9051808509047142
0.018051093495513704      -0.9052485055224626
0.018339596172576966      -0.9290709797102921
0.01860380322798172       -0.9512107977818332
0.01862987541100658       -0.9533838161198115
0.018650879696064715      -0.9551618728610956
0.018930263503157962      -0.9787038681704057
0.01919326659244347       -1.0012090036339585
0.019230651595309456      -1.0043935236137995
0.01928510009505313       -1.0091172207556285
0.019507506142928177      -1.0282769437892998
0.019627512164246408      -1.0387993774343276
0.019794530875830496      -1.0533987609562336
0.0199782525347173        -1.0696864429228312
0.020089336896200294      -1.0795277086022188
0.020328992905188192      -1.1010572481645067
0.02038414291656987       -1.1060082728715555
0.020471391376313486      -1.1139746704888918
0.0206520288570321        -1.1303708247953885
0.020820640325175388      -1.1459743043027424
0.02091991479749422       -1.1551336564033727
0.021026269903566375      -1.1651348292672605
0.021187800737956453      -1.1802374645587284
0.021338577592397545      -1.1946019253115625
0.021433444879614294      -1.2035760360822778
0.021487222618632007      -1.2087602257861072
0.02176475511666287       -1.2356078416394725
0.021818476850494428      -1.2408566325407255
0.02211813277661534       -1.2704468176143435
0.02214973108235685       -1.2735976007239715
0.022471510436568032      -1.306019307495186
0.022480985314219493      -1.3069831303358452
0.022622852718566344      -1.3215625514188676
0.02281364386737661       -1.341141433263948
0.02282273472615748       -1.342083163914667
0.022844836808457503      -1.3444003860780127
0.02304371505826419       -1.365130940456047
0.023208811530409434      -1.3826152607142383
0.023266995083307096      -1.3887598750750039
0.02333708406229873       -1.3962785759999106
0.02349027510834989       -1.4126474605802373
0.023617444878256122      -1.4264477961091009
0.023713555133392683      -1.4368491119575166
0.023912767167549864      -1.4587125834932082
0.02393588807044167       -1.461243014172192
0.023944117412074584      -1.462154386738286
0.024158221007490654      -1.4858168065974582
0.02424558452929748       -1.4955859573479446
0.024364643717758483      -1.5088562188375763
0.024541000376849365      -1.5287555744764292
0.024560767995289945      -1.5309783702786501
0.02457926291102508       -1.5330792614141626
0.024789056075683158      -1.5568425241991126
0.024855658938381597      -1.5644452615856446
0.025032772714587925      -1.5846377339238042
0.02516670277095523       -1.599997990643525
0.025282844827288153      -1.6133136752628365
0.02547774660352886       -1.6357917258110577
0.02553291693998838       -1.6421523957510968
0.025624176729593717      -1.6526972074005903
0.025761664451438238      -1.6685529904043859
0.025871720061307224      -1.681236476640883
0.025990411962887983      -1.6948771208097044
0.02613868863110247       -1.7119060858775885
0.026219159474337617      -1.7211299584538131
0.026283574446162916      -1.7285083623234678
0.026417167309743306      -1.7437921613461644
0.026501700712551868      -1.7534128531253386
0.026603893083150698      -1.7650416646565399
0.026707441910088447      -1.776765079913523
0.026816834888078955      -1.7891000810641309
0.026913183107625027      -1.7999085763378184
0.027029776693007435      -1.8129348658211573
0.027118924305161607      -1.8228433423982244
0.027242718497935803      -1.8365460189276188
0.027339431563974226      -1.8471512743507539
0.027402451865116362      -1.854053603693626
0.027485608205129797      -1.8630683017968912
0.027538966803593357      -1.8688653906009192
0.02757940478995924       -1.8732134884277476
0.02767548174207035       -1.883554199769629
0.027802256885197663      -1.897057096780827
0.027811996680547346      -1.898096799748471
0.02782019719056228       -1.8989606487353357
0.02800881915511977       -1.9188188738276204
0.028086802450616677      -1.926886351267079
0.02820564162969197       -1.9391732554996832
0.028353407710671075      -1.9541806477195032
0.028404453358304105      -1.9593669155165148
0.028462182740608744      -1.9651023297642567
0.02860925705354911       -1.9797873534748658
0.02870783357634088       -1.989413901159269
0.02884498967884186       -2.002791628458675
0.029000346425495205      -2.0175647365021745
0.029080722304134943      -2.0251982297299937
0.029292859274649863      -2.0448267212954847
0.029316454929427804      -2.0470071572888213
0.029414416248845665      -2.0558200881480144
0.02954428360235184       -2.0675496343482522
0.029575020825301945      -2.070272425941345
0.029792547929735957      -2.0892943674150746
0.029823144710450777      -2.0919229603857614
0.030041807668435117      -2.1104511585507937
0.0300712685955995        -2.112902263948584
0.030291067407134387      -2.1309305573580186
0.03031939248074822       -2.1332103366298116
0.030540327145833657      -2.150732563836749
0.030566934006888147      -2.152804210043147
0.03083873913684898       -2.1735423753539935
0.030890404818196382      -2.177399369809853
0.03114263079133517       -2.1957964858631245
0.031213875629504506      -2.2008758178513474
0.03144652244582136       -2.217063413281565
0.03153734644081263       -2.223233554167631
0.03175041410030777       -2.237343157609316
0.03182930443065346       -2.2424951258641626
0.031955146543394486      -2.250370096233522
0.032115923183624884      -2.2605278792852412
0.03229438877520918       -2.2711865196920584
0.03241898148391553       -2.27866446807877
0.0325312249529518        -2.285013347305174
0.03272203978420629       -2.2958813703658905
0.03293384842564884       -2.3072131695915017
0.03302509808449705       -2.3121219942428057
0.03310278261916366       -2.316036228352648
0.033344822892599435      -2.3283235213905815
0.03364718054907856       -2.342654872165074
0.03366454770070182       -2.343484637983174
0.03368926231353653       -2.344582240328171
0.0339842725088042        -2.357763347614249
0.03419157847899368       -2.3663278528808633
0.03430269119283902       -2.3709593151145985
0.034461766630833335      -2.377004073050935
0.034683174568103214      -2.3855024115299486
0.03483224605867097       -2.390703749076258
0.03504751271198481       -2.398178320781005
0.0353672367953205        -2.4081635533259083
0.03541185085586607       -2.409580624958941
0.03544188900439782       -2.4104298420990293
0.03577618899974744       -2.419824376850829
0.036024362367807594      -2.4259702080070618
0.0361482980822142        -2.4290115031739057
0.03640829561455261       -2.4345349778304883
0.03652040716468086       -2.436965564473746
0.03657384853750234       -2.4379480901254373
0.036921214965034754      -2.4441506156730206
0.03700876469327208       -2.445459550022083
0.03732683561223715       -2.449970759219146
0.03750743813512436       -2.451968720765164
0.037703340052691714      -2.4540601726064346
0.03795275294799416       -2.4558877708382667
0.0380798444931465        -2.4568755739427854
0.03817966883210766       -2.4573171928954913
0.03845634893360117       -2.4584342114456135
0.03880860472590231       -2.4586768475062946
0.038834082887831856      -2.458704985429915
0.038850083982217565      -2.4586602403975726
0.0392298081107878        -2.4576602012064597
0.03953163931106918       -2.455667863954283
0.03962307091716222       -2.455118270989611
0.03974779371501569       -2.4538737604451684
0.04001633372353686       -2.451227622640969
0.04021319463992068       -2.448506801571889
0.040409596529911274      -2.44590817417288
0.04061623798681102       -2.4423140001803447
0.04085823597095817       -2.4380932499749157
0.041262669270136776      -2.429182186704287
0.04130687541200495       -2.428228537942393
0.04133332673844303       -2.427536440037393
0.041755514853051734      -2.4164696500375475
0.042050415490075155      -2.407385197571723
0.04220016273532379       -2.4027714819597126
0.042354044867197516      -2.39733174563303
0.042602071258698526      -2.3887130985773606
0.04287306430572513       -2.3779081802839017
0.04300700663483714       -2.372661663907657
0.04312959735413191       -2.3672317992451406
0.043411942010975535      -2.355003082186572
0.043720431113311586      -2.3400617304669513
0.04381687738711415       -2.3354581217819104
0.043928071738580154      -2.3295041589764454
0.04430388787275885       -2.3097017947833636
0.04467746345016688       -2.287376949165922
0.04479089835840322       -2.2806589860012827
0.04490501360381094       -2.2730941316900997
0.04527790884404781       -2.248692824252868
0.0456485809414251        -2.221816976203556
0.04576055730481565       -2.2138246058527162
0.0458733372177591        -2.2048508685727675
0.04627644204409531       -2.1732722447291892
0.046698611213110475      -2.136251505427504
0.04678837726299967       -2.1285266117785917
0.04687408965179363       -2.120348872039902
0.04730031248190392       -2.080531308390869
0.04774669299200185       -2.0346555247034184
0.047812247700808164      -2.0280255212748632
0.04787859189890764       -2.0205953419127987
0.04835918577560605       -1.9676651657309914
0.0488708099432017        -1.9059037710566458
0.04890612385040405       -1.9016950075339383
0.0489392959494539        -1.8973905006543346
0.049453061925202046      -1.8316780859614585
0.04999999999999993       -1.7559354771357822
